Date,pred
2024-01-02,2.79270261506147
2024-01-03,0.2974051009345354
2024-01-04,1.289007864846837
2024-01-05,2.1580540022360113
2024-01-06,2.649259467026418
2024-01-07,1.6702742439932905
2024-01-08,2.7573860294018098
2024-01-09,3.082531244228048
2024-01-10,3.7952284824800855
2024-01-11,2.1372401480570535
